Date,City,District,Price
2019-12-01,Šiauliai,Bačiūnai,2.27
2019-10-01,Šiauliai,Bačiūnai,2.46
2020-02-01,Šiauliai,Bačiūnai,2.27
2020-08-01,Šiauliai,Bačiūnai,4.79
2020-04-01,Šiauliai,Bačiūnai,5.49
2021-02-01,Šiauliai,Bačiūnai,4.81
2018-04-01,Panevėžys,Centras,6.15
2018-03-01,Panevėžys,Centras,5.2
2020-03-01,Panevėžys,Centras,3.65
2021-03-01,Panevėžys,Centras,3.44
2021-02-01,Panevėžys,Centras,3.44
2018-11-01,Panevėžys,Centras,3.83
2020-11-01,Panevėžys,Centras,3.72
2020-10-01,Panevėžys,Centras,3.75
2018-09-01,Panevėžys,Centras,4.29
2018-07-01,Panevėžys,Centras,5.45
2019-02-01,Panevėžys,Centras,4.01
2019-01-01,Panevėžys,Centras,4.45
2018-02-01,Panevėžys,Centras,4.44
2020-12-01,Panevėžys,Centras,3.66
2018-01-01,Panevėžys,Centras,4.56
2019-12-01,Panevėžys,Centras,3.32
2018-08-01,Panevėžys,Centras,4.67
2018-06-01,Panevėžys,Centras,5.45
2020-01-01,Panevėžys,Centras,3.3
2018-10-01,Panevėžys,Centras,3.95
2017-12-01,Panevėžys,Centras,4.92
2020-11-01,Panevėžys,Rožės,3.85
2019-07-01,Panevėžys,Rožės,3.92
2019-11-01,Panevėžys,Rožės,3.02
2019-12-01,Panevėžys,Rožės,3.53
2019-10-01,Panevėžys,Rožės,3.85
2019-09-01,Panevėžys,Rožės,3.93
2020-10-01,Panevėžys,Rožės,3.85
2020-03-01,Kaunas,Palemonas,4.0
2020-11-01,Kaunas,Panemunė,4.0
2020-04-01,Kaunas,Petrašiūnai,4.0
2019-11-01,Kaunas,Amaliai,4.0
2019-12-01,Kaunas,Amaliai,4.0
2018-12-01,Kaunas,Aleksotas,4.0
2018-03-01,Kaunas,Aukštieji Šančiai,4.0
2018-07-01,Kaunas,Dainava,4.0
2018-06-01,Kaunas,Dainava,4.0
2019-03-01,Vilnius,Trakų Vokė,4.0
2019-05-01,Vilnius,Pašilaičiai,4.0
2018-07-01,Klaipėda,Mažasis kaimelis,4.0
2021-01-01,Klaipėda,Poilsis,4.0
2019-06-01,Šiauliai,Centras,4.0
2019-11-01,Šiauliai,Centras,4.0
2019-09-01,Šiauliai,Centras,4.0
2019-08-01,Šiauliai,Centras,4.0
2019-07-01,Šiauliai,Centras,4.0
2018-05-01,Šiauliai,Gubernija,4.0
2020-05-01,Šiauliai,Gubernija,4.0
2018-04-01,Šiauliai,Gubernija,4.0
2018-12-01,Šiauliai,Gubernija,4.0
2019-04-01,Šiauliai,Bačiūnai,4.0
2019-05-01,Šiauliai,Bačiūnai,4.0
2019-03-01,Kaunas,Žemieji Šančiai,5.0
2019-02-01,Kaunas,Žemieji Šančiai,5.0
2019-11-01,Kaunas,Eiguliai,5.0
2021-01-01,Vilnius,Pilaitė,5.0
2017-12-01,Vilnius,Salininkai,5.0
2019-04-01,Vilnius,Santariškės,5.0
2019-03-01,Vilnius,Santariškės,5.0
2019-01-01,Vilnius,Baltupiai,5.0
2020-05-01,Vilnius,Pagiriai,5.0
2018-05-01,Vilnius,Šnipiškės,5.0
2018-08-01,Vilnius,Jeruzalė,5.0
2019-02-01,Vilnius,Jeruzalė,5.0
2019-03-01,Vilnius,Jeruzalė,5.0
2018-09-01,Vilnius,Jeruzalė,5.0
2019-03-01,Klaipėda,Labrenciškės,5.0
2019-04-01,Klaipėda,Labrenciškės,5.0
2019-02-01,Klaipėda,Labrenciškės,5.0
2019-08-01,Klaipėda,Labrenciškės,5.0
2019-07-01,Klaipėda,Labrenciškės,5.0
2019-06-01,Klaipėda,Labrenciškės,5.0
2019-05-01,Klaipėda,Labrenciškės,5.0
2018-12-01,Klaipėda,Miškas,5.0
2019-01-01,Klaipėda,Miškas,5.0
2019-02-01,Klaipėda,Miškas,5.0
2018-09-01,Klaipėda,Sportininkai,5.0
2020-10-01,Šiauliai,Žaliūkiai,5.0
2018-11-01,Šiauliai,Centras,5.0
2020-08-01,Kaunas,Šilainiai,6.0
2020-02-01,Vilnius,Santariškės,6.0
2019-09-01,Vilnius,Santariškės,6.0
2020-01-01,Vilnius,Visoriai,6.0
2018-02-01,Vilnius,Gineitiškės,6.0
2018-01-01,Vilnius,Gineitiškės,6.0
2018-03-01,Vilnius,Gineitiškės,6.0
2018-01-01,Vilnius,Didieji Gulbinai,6.0
2017-03-01,Vilnius,Baltupiai,6.0
2020-01-01,Vilnius,Lazdynėliai,6.0
2020-04-01,Vilnius,Lazdynėliai,6.0
2020-06-01,Vilnius,Justiniškės,6.0
2018-12-01,Klaipėda,Tauralaukis,6.0
2018-09-01,Vilnius,Salininkai,7.5
2020-03-01,Vilnius,Paneriai,7.5
2020-02-01,Vilnius,Paneriai,7.5
2020-04-01,Vilnius,Paneriai,7.5
2019-09-01,Vilnius,Paneriai,7.5
2019-11-01,Vilnius,Paneriai,7.5
2020-01-01,Vilnius,Paneriai,7.5
2019-08-01,Vilnius,Paneriai,7.5
2019-12-01,Vilnius,Paneriai,7.5
2019-10-01,Vilnius,Paneriai,7.5
2020-03-01,Vilnius,Tarandė,7.5
2019-06-01,Kaunas,Žaliakalnis,5.56
2019-12-01,Vilnius,Verkiai,5.56
2020-01-01,Vilnius,Verkiai,5.56
2020-02-01,Vilnius,Verkiai,5.56
2019-11-01,Vilnius,Verkiai,5.56
2019-08-01,Vilnius,Bajorai,5.56
2020-06-01,Vilnius,Lazdynėliai,5.56
2019-08-01,Vilnius,Jeruzalė,5.56
2020-07-01,Šiauliai,Žaliūkiai,5.56
2017-11-01,Vilnius,Senamiestis,10.37
2018-09-01,Vilnius,Turniškės,10.37
2018-08-01,Vilnius,Turniškės,10.37
2018-10-01,Vilnius,Turniškės,10.37
2019-01-01,Vilnius,Turniškės,10.37
2018-11-01,Vilnius,Turniškės,10.37
2018-12-01,Vilnius,Turniškės,10.37
2019-02-01,Vilnius,Turniškės,10.37
2018-12-01,Vilnius,Valakampiai,10.37
2020-10-01,Vilnius,Balsiai,10.37
2020-06-01,Vilnius,Naujamiestis,10.37
2018-10-01,Kaunas,Vytėnai,6.82
2019-10-01,Kaunas,Žemutiniai Kaniūkai,6.82
2021-01-01,Vilnius,Tarandė,6.82
2020-01-01,Šiauliai,Žaliūkiai,6.82
2019-07-01,Šiauliai,Žaliūkiai,6.82
2019-12-01,Šiauliai,Žaliūkiai,6.82
2020-02-01,Šiauliai,Žaliūkiai,6.82
2020-04-01,Šiauliai,Žaliūkiai,6.82
2020-03-01,Šiauliai,Žaliūkiai,6.82
2018-01-01,Kaunas,Panemunė,5.33
2018-03-01,Kaunas,Centras,5.33
2018-12-01,Vilnius,Santariškės,5.33
2018-07-01,Vilnius,Zujūnai,5.33
2019-02-01,Vilnius,Baltupiai,5.33
2018-06-01,Vilnius,Lazdynai,5.33
2018-03-01,Vilnius,Tarandė,5.33
2019-08-01,Vilnius,Gineitiškės,5.33
2018-12-01,Klaipėda,Labrenciškės,5.33
2021-03-01,Klaipėda,Tauralaukis,5.33
2018-03-01,Klaipėda,Mokykla,5.33
2019-06-01,Kaunas,Romainiai,4.62
2019-01-01,Vilnius,Paneriai,4.62
2018-06-01,Vilnius,Paneriai,4.62
2018-12-01,Vilnius,Paneriai,4.62
2018-09-01,Vilnius,Paneriai,4.62
2018-11-01,Vilnius,Paneriai,4.62
2019-03-01,Vilnius,Paneriai,4.62
2018-10-01,Vilnius,Paneriai,4.62
2018-07-01,Vilnius,Paneriai,4.62
2018-08-01,Vilnius,Paneriai,4.62
2019-02-01,Vilnius,Paneriai,4.62
2018-03-01,Vilnius,Šnipiškės,4.62
2018-12-01,Klaipėda,Mažasis kaimelis,4.62
2020-08-01,Vilnius,Bukčiai,15.49
2019-08-01,Vilnius,Bukčiai,15.49
2020-04-01,Vilnius,Bukčiai,15.49
2020-05-01,Vilnius,Bukčiai,15.49
2019-11-01,Vilnius,Bukčiai,15.49
2019-09-01,Vilnius,Bukčiai,15.49
2020-01-01,Vilnius,Bukčiai,15.49
2019-10-01,Vilnius,Bukčiai,15.49
2020-02-01,Vilnius,Bukčiai,15.49
2020-07-01,Vilnius,Bukčiai,15.49
2019-07-01,Vilnius,Bukčiai,15.49
2019-12-01,Vilnius,Bukčiai,15.49
2020-03-01,Vilnius,Bukčiai,15.49
2020-06-01,Vilnius,Bukčiai,15.49
2020-09-01,Kaunas,Šilainiai,5.38
2020-07-01,Kaunas,Dainava,5.38
2019-07-01,Vilnius,Baltupiai,5.38
2020-06-01,Šiauliai,Žaliūkiai,5.38
2020-09-01,Panevėžys,Molainiai,5.38
2020-05-01,Panevėžys,Molainiai,5.38
2020-04-01,Panevėžys,Molainiai,5.38
2020-07-01,Panevėžys,Molainiai,5.38
2020-08-01,Panevėžys,Molainiai,5.38
2020-06-01,Panevėžys,Molainiai,5.38
2018-03-01,Kaunas,Kalniečiai,6.38
2019-11-01,Kaunas,Vaišvydava,6.38
2019-12-01,Kaunas,Vaišvydava,6.38
2018-04-01,Vilnius,Verkiai,6.38
2018-01-01,Vilnius,Zujūnai,6.38
2019-10-01,Vilnius,Bajorai,6.38
2020-08-01,Klaipėda,Trekas,6.38
2020-05-01,Klaipėda,Tauralaukis,6.38
2018-12-01,Panevėžys,Centras,6.38
2019-04-01,Klaipėda,Senamiestis,7.41
2018-09-01,Klaipėda,Senamiestis,7.41
2018-05-01,Klaipėda,Senamiestis,7.41
2019-07-01,Klaipėda,Senamiestis,7.41
2019-03-01,Klaipėda,Senamiestis,7.41
2019-06-01,Klaipėda,Senamiestis,7.41
2018-08-01,Klaipėda,Senamiestis,7.41
2019-01-01,Klaipėda,Senamiestis,7.41
2018-04-01,Klaipėda,Senamiestis,7.41
2018-11-01,Klaipėda,Senamiestis,7.41
2018-06-01,Klaipėda,Senamiestis,7.41
2018-07-01,Klaipėda,Senamiestis,7.41
2018-01-01,Klaipėda,Senamiestis,7.41
2019-05-01,Klaipėda,Senamiestis,7.41
2018-10-01,Klaipėda,Senamiestis,7.41
2018-03-01,Klaipėda,Senamiestis,7.41
2018-12-01,Klaipėda,Senamiestis,7.41
2018-02-01,Klaipėda,Senamiestis,7.41
2019-11-01,Kaunas,Lampėdžiai,6.67
2019-10-01,Kaunas,Lampėdžiai,6.67
2019-09-01,Kaunas,Lampėdžiai,6.67
2018-05-01,Kaunas,Vytėnai,6.67
2020-10-01,Kaunas,Vytėnai,6.67
2020-09-01,Vilnius,Antakalnis,6.67
2019-04-01,Vilnius,Lazdynėliai,6.67
2019-03-01,Klaipėda,Tauralaukis,6.67
2020-05-01,Klaipėda,Senamiestis,6.67
2020-07-01,Klaipėda,Senamiestis,6.67
2020-04-01,Klaipėda,Senamiestis,6.67
2020-06-01,Klaipėda,Senamiestis,6.67
2020-08-01,Klaipėda,Senamiestis,6.67
2020-11-01,Kaunas,Dainava,6.94
2020-04-01,Vilnius,Didieji Gulbinai,6.94
2017-01-01,Vilnius,Antakalnis,6.94
2019-12-01,Klaipėda,Melnragė,6.94
2020-11-01,Klaipėda,Senamiestis,6.94
2021-01-01,Klaipėda,Senamiestis,6.94
2021-02-01,Klaipėda,Senamiestis,6.94
2021-03-01,Klaipėda,Senamiestis,6.94
2020-10-01,Klaipėda,Senamiestis,6.94
2020-09-01,Kaunas,Romainiai,6.21
2019-02-01,Kaunas,Romainiai,6.21
2019-01-01,Kaunas,Sargėnai,6.21
2018-09-01,Kaunas,Žaliakalnis,6.21
2018-12-01,Kaunas,Žaliakalnis,6.21
2019-10-01,Kaunas,Šilainiai,6.21
2018-02-01,Kaunas,Freda,6.21
2019-01-01,Vilnius,Visoriai,6.21
2019-08-01,Klaipėda,Giruliai,6.21
2018-02-01,Kaunas,Panemunė,5.99
2020-12-01,Vilnius,Pilaitė,5.99
2019-05-01,Vilnius,Gineitiškės,5.99
2019-02-01,Vilnius,Gineitiškės,5.99
2018-08-01,Vilnius,Gineitiškės,5.99
2019-04-01,Vilnius,Gineitiškės,5.99
2018-09-01,Vilnius,Gineitiškės,5.99
2019-01-01,Vilnius,Gineitiškės,5.99
2018-10-01,Vilnius,Gineitiškės,5.99
2019-03-01,Vilnius,Gineitiškės,5.99
2018-11-01,Vilnius,Gineitiškės,5.99
2018-12-01,Vilnius,Gineitiškės,5.99
2020-12-01,Vilnius,Tarandė,5.99
2021-01-01,Vilnius,Lazdynėliai,5.99
2020-03-01,Klaipėda,Melnragė,5.99
