index,Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,City,District,href
112,25500,1417,18.0,5,5,1,1984-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-18-kvm-tvarkingas-didysis-1-3250845/
113,10000,526,19.0,2,4,1,1968-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-minijos-gatveje-parduodamas-1-nas-kambarys-1-3230304/
114,62000,1319,47.0,8,9,2,1981-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-klaipedoje-nidos-g-parduodamas-2-ju-1-3224576/
115,33999,1889,18.0,3,5,1,1964-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-atskiras-butas-be-bendru-patalpu-1-3250699/
116,34000,1889,18.0,3,5,1,1964-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-naujai-irengtas-1-kambario-butas-1-3232952/
117,56900,1167,48.75,8,9,2,1980-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-naikupes-g-parduodamas-2-ju-kambariu-butas-naikupes-g-1-3250683/
118,85000,1545,55.0,3,3,3,1956-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-naikupes-g-butas-aukstomis-lubomis-naikupes-g-1-3250275/
119,71500,1153,62.0,4,5,3,1978-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-puikaus-isplanavimo-nekampinis-kaina-1-3248697/
120,74990,1210,62.0,4,5,3,1978-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-nidos-g-gera-kaina-1210e-uz-kvm-3-ju-1-3240636/
121,71000,1076,66.0,4,4,3,1959-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-siltas-sviesus-suremontuotas-1-3244317/
122,30500,1794,17.0,1,4,1,1961-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-sulupes-gatveje-parduodamas-jaukus-1-no-1-3230342/
123,29500,1728,17.07,1,4,1,1961-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-parduodamas-suremontuotas-butas-studija-1-1-3228772/
124,84000,1033,81.34,1,3,3,1958-01-01,Central thermostat,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-klaipedoje-sulupes-g-parduodamas-1-3238922/
125,12500,1136,11.0,4,4,1,1961-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-klaipedos-m-sulupes-g11-namo-4-aukste-1-3242619/
126,12000,750,16.0,2,4,1,1961-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-kambarys-su-ka-tik-baigtu-kosmetiniu-remontu-1-3239660/
127,54000,964,56.0,6,9,2,1979-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-naikupes-g-2-ju-kambariu-butas-naikupes-g-96-aukste-1-3236326/
128,64000,1333,48.0,5,5,2,2004-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-2-ju-kambariu-butas-minijos-g-1-3236186/
129,59000,1138,51.83,3,5,2,1992-01-01,Central,Other,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-2-ju-nepereinamu-kambariu-butas-1-3231512/
130,52000,1156,45.0,2,4,2,1960-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-tvarkingas-2-ju-kambariu-butas-1-3216956/
131,200000,2564,78.0,17,20,3,2010-01-01,Central thermostat,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-prabangus-3-ju-kambariu-1-3212994/
132,15900,1127,14.11,4,4,1,1960-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-naujai-suremontuotas-su-baldais1-1-3190420/
133,18900,1047,18.06,4,4,1,1960-01-01,Central,Partial decoration,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-1-kambario-butas-minijos-1-3190674/
134,26000,1083,24.0,3,3,1,1954-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-1-kambarys-su-bendra-virtuve-1-3189694/
135,29000,967,30.0,3,3,1,1954-01-01,Central,Fully equipped,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-1-kambarys-su-bendra-virtuve-1-3102251/
136,70000,1357,51.59,5,5,2,1988-01-01,Central,Partial decoration,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-kalnupes-g-parduodamas-dvieju-kambariu-butas-kalnupes-1-3179410/
137,57795,1500,38.53,3,5,2,1980-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-liepu-al-parduodamas-2-kambariu-butasrenovuotame-1-3219126/
138,93100,1900,49.0,3,4,2,2022-01-01,Central,Partial decoration,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-klaipedos-g-parduodami-butai-naujai-statomame-name-1-3247249/
139,35000,841,41.6,3,5,2,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-nemuno-g-parduodamas-jaukus-2-kambariu-butas-3-ciame-1-3218554/
140,59000,1494,39.49,5,5,2,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilniaus-g-parduodamas-jaukus-sviesus-butas-panevezio-1-3240046/
141,97000,1540,63.0,2,2,3,1930-01-01,"Electric, sun energy",Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-savanoriu-a-butas-ofisas-miesto-centre-prie-pat-laisves-1-3213484/
142,55000,837,65.74,4,5,3,1968-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-3-kambariu-butas-panevezio-mieste-1-3246757/
143,74000,1126,65.74,2,5,3,1968-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-3-kambariu-butas-antrame-aukste-1-3246143/
144,42900,1073,40.0,4,5,2,1973-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-margiu-g-panevezio-centre-margiu-gatveje-parduodamas-1-3244873/
145,16500,971,17.0,1,5,1,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-marijonu-g-jaukus-vieno-kambario-butas-su-patogumais-1-3244669/
146,61000,1181,51.66,1,3,2,1960-01-01,Central,Partial decoration,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-marijonu-g-butas-pardavimui-panevezys-centras-1-3209567/
147,48000,1143,42.0,5,5,2,1963-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilniaus-g-2k-butas-miesto-centre-vilniaus-g-be-1-3072325/
148,67900,1099,61.76,4,5,3,1978-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-berzu-g-triju-kambariu-butas-netoli-miesto-centro-1-3240156/
149,12000,667,18.0,2,4,1,1961-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilties-g-parduodamas-1k-bendrabutis-parduodamas-18kv-1-3240056/
150,33500,644,52.0,2,2,3,1938-01-01,Solid fuel,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-danutes-g-parduodamas-butasnamo-dalis-miesto-centre-1-3249955/
151,127000,2327,54.57,2,2,2,1946-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vasario-16-osios-g-puikus-butas-patogiam-gyvenimui-miesto-centre-1-3249421/
152,90000,1800,50.0,2,2,2,1905-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-respublikos-g-butas-centre-pardavimui-respublikos-g-1-3249397/
153,62900,1126,55.85,4,5,3,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-algirdo-g-paciame-panevezio-miesto-centre-parduodami-1-3228560/
154,17000,680,25.0,5,5,1,2019-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-marijonu-g-parduodu-1k-butas-parduodamas-1k-butas-be-1-2818775/
155,72000,1376,52.32,1,5,2,1965-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-butas-patogioje-vietoje-iki-centro-5-min-1-3248199/
156,79000,1248,63.31,4,4,3,1994-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-krekenavos-g-butas-sviesus-didele-virtuve-parduodamas-su-1-3236826/
157,44000,898,49.0,4,5,3,1965-01-01,Central,Partial decoration,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-nevezio-g-parduodamas-butas-nevezio-g-kuriame-1-3236776/
158,38900,1341,29.0,4,5,1,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-naujai-suremontuotas-butas-netoli-miesto-1-3246519/
159,37500,852,44.0,2,5,2,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilties-g-remontuotinas-2-kambariu-butas-namas-1-3236748/
160,36000,857,42.0,4,4,2,1963-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilties-g-parduodamas-2-kambariu-butas-vilties-gatveje-1-3236262/
161,70000,1077,65.0,5,5,3,1988-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-butas-ramygalos-g-116-1-3234420/
162,93800,1330,70.54,2,5,4,1975-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-sodu-g-jaukus-erdvus-ir-sviesus-naujai-irengtas-1-3234316/
163,19800,1042,19.0,1,5,1,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-marijonu-g-pigiausias-naujai-irengtas-su-patogumais-1-3234262/
164,42000,1145,36.67,2,5,1,1987-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-nemuno-g-puiki-vieta-murinis-namas-uzdaras-vieno-1-3228382/
165,44000,997,44.12,5,5,2,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilniaus-g-parduodamas-butas-vilniaus-g-19-panevezyje-1-3210892/
166,53500,1122,47.7,4,5,3,1967-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-3-kambariu-butas-ramygalos-g-1-3251363/
167,27700,955,29.0,1,4,1,1963-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilties-g-parduodamas-1-kambario-butas-vilties-g-1-3158885/
168,92000,1682,54.7,2,3,2,1907-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-kranto-g-ramus-kaimynai-vieta-automobiliui-visada-1-3228536/
169,71900,1065,67.51,11,13,3,1980-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilniaus-g-butas-su-panoraminiu-vaizdu-miesto-sirdyje-1-3238822/
170,49999,1190,42.0,1,4,2,1963-01-01,"Central, electric",Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-liepu-al-parduodamas-pirmame-aukste-esantis-2-kamb-1-3246673/
171,57000,1376,41.43,3,3,2,1933-01-01,"Electric, solid fuel",Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-danutes-g-parduodamas-renovuotasgerai-irengtas-butas-1-3079355/
172,63400,991,64.0,4,5,3,1972-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-nemuno-g-parduodamas-3-k-64-kvm-siltas-butas-1-3223928/
173,42000,955,44.0,4,5,2,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-margiu-g-parduodamas-butas-margiu-g-panevezyje-1-3252537/
174,84000,1373,61.19,4,5,4,1967-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-j-basanaviciaus-g-parduodamas-sviesus-siltas-jaukus-1-3252529/
175,50000,1109,45.09,3,5,2,1965-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-smelynes-g-parduodamas-2-kambariu-butas-smelynes-g-57-1-3252465/
176,55000,1014,54.23,4,5,2,1968-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-berzu-g-parduodamas-2-kambariu-butas-berzu-g-nr-31-1-3252089/
177,84000,1041,80.66,4,5,4,1980-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-algirdo-g-panevezio-centre-algirdo-g-48-parduodamas-1-3251663/
178,59000,1147,51.42,4,13,2,1987-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-kosmonautu-g-parduodamas-2-kambariu-butas-kosmonautu-g-1-3251509/
179,27000,908,29.72,5,9,2,1967-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-2-kambariu-butas-ramygalos-g-1-3251499/
180,47000,959,49.0,5,5,2,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-durpyno-g-parduodamas-2-kambariu-butas-durpyno-g-1-3251295/
181,32900,1083,30.39,2,5,1,1966-01-01,Central,Other,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-j-basanaviciaus-g-parduodamas-3039-kvm-1-k-butas-j-1-3250991/
182,48000,1628,29.48,4,5,1,1965-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-j-basanaviciaus-g-parduodamas-butas-panevezio-m-centre-j-1-3228826/
183,48000,1082,44.36,3,5,2,1966-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-aukstaiciu-g-parduodamas-2-kamb-butas-renovuotame-name-1-3248337/
184,46000,904,50.88,4,5,2,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-durpyno-g-parduodamas-2-kambario-butas-durpyno-g-1-3248325/
185,41000,857,47.86,1,5,2,1965-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-smelynes-g-parduodamas-2-k-butas-smelynes-g-1-3248323/
186,38900,878,44.33,5,5,2,1967-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-j-basanaviciaus-g-parduodamas-2-k-4433-kvm-butas-centrineje-1-3247843/
187,180000,2351,76.56,2,2,3,2017-01-01,Central thermostat,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vasario-16-osios-g-parduodamas-3-kambariu-butas-miesto-centre-1-3247361/
188,38500,1000,38.49,1,5,2,1962-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-liepu-al-parduodamas-2-kamb-butas-renovuotame-name-1-3246665/
189,78000,1289,60.52,3,3,2,2022-01-01,Central thermostat,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-parko-g-parduodamas-2-kambariu-butas-parko-gatveje-1-3246083/
190,56000,1048,53.42,3,5,3,1964-01-01,Central,Partial decoration,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilniaus-g-parduodamas-3-kambariu-butas-vilniaus-g-nr-1-3245923/
191,45000,890,50.55,3,4,3,1962-01-01,Central,Other,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-liepu-al-parduodamas-3-kambariu-butas-liepu-al-15a-1-3245921/
192,83500,1392,60.0,5,5,3,1980-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-danutes-g-parduodamas-irenginejamas-perplanuotas-3-1-3245577/
193,120000,1017,118.0,12,13,4,1995-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-parko-g-parduodamas-4-kambariu-butas-parko-gatveje-1-3245533/
194,39000,1292,30.18,5,5,1,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilniaus-g-parduodamas-1-kambario-butas-centre-vilniaus-1-3245137/
195,90000,980,91.86,1,5,4,1970-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-sodu-g-parduodamas-4-k-butas-miesto-centre-sodu-g-1-3244667/
196,89700,1281,70.0,2,3,3,1953-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-marijonu-g-parduodamas-antrame-aukste-3-k-70-kvm-butas-1-3241384/
197,42000,2058,20.41,7,9,1,1966-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-marijonu-g-parduodamas-pilnai-irengtas-sviesus-ir-1-3242259/
198,140000,1842,76.0,3,4,4,1978-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-laisves-a-parduodamas-isskirtinis-4-kambariu-butas-1-3241976/
199,59000,1493,39.52,2,5,1,1974-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-j-basanaviciaus-g-parduodamas-vieno-kambario-butas-antrame-1-3238094/
200,52000,963,54.0,1,1,3,1963-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-liepu-al-3-k-butas-panevezyje-liepu-al-13a-1-3237990/
201,91999,1808,50.89,3,4,3,1962-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-ukmerges-g-parduodamas-3kambariu-butas-miesto-centre-1-3237966/
202,53900,1078,50.0,4,5,2,1973-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-statybininku-g-parduodamas-2-k-butas-statybininku-g-salia-1-3237896/
203,62000,969,64.0,10,10,3,1980-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-stoties-g-3k-butas-panevezyje-parduodamas-butas-1-3235152/
204,40900,901,45.41,2,5,2,1965-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilties-g-parduodamas-2-k-butas-vilties-g-panevezyje-1-3234740/
205,81675,1500,54.45,2,3,2,2022-01-01,Central thermostat,Partial decoration,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-parko-g-parduodami-nauji-butai-parko-rezidencijos-1-3232394/
206,85000,1574,54.0,1,2,2,1943-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-kranto-g-parduodamos-butas-kranto-g-paciame-miesto-1-3221680/
207,104000,1400,74.28,2,3,3,2022-01-01,Central thermostat,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-parko-g-parduodami-nauji-butai-parko-gatveje-naujame-1-3221678/
208,38900,1008,38.6,3,5,1,1975-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-statybininku-g-parduodamas-siltas-1-k-butas-statybininku-g-1-3221360/
209,38000,873,43.55,4,5,2,1964-01-01,Central,Fully equipped,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-vilties-g-parduodamas-sviesus-remontuotinas-2-kambariu-1-3197975/
210,66280,1650,40.17,2,3,2,2022-01-01,Central thermostat,Partial decoration,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-stoties-g-liko-1-butas-72-kv-m-parduodami-butai-1-3200005/
211,94500,1420,66.57,11,12,3,1979-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-aukstaiciu-g-parduodamas-3-ju-kambariu-pilnai-irengtas-1-3245127/
212,10500,875,12.0,1,5,1,1973-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-aukstaiciu-g-bendru-mokesciu-nera-parduodamas-netoli-1-3251199/
213,24000,857,28.0,3,5,2,1979-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-algirdo-g-parduodamas-2-ju-kambariu-butas-buvusio-1-3210482/
214,77000,1089,70.72,2,5,4,1970-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-parduodamas-tvarkingas-4-kambariu-butas-1-3236994/
215,29500,702,42.0,4,5,2,1972-01-01,"Central, electric, central thermostat",Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-staniunu-g-2-kambariu-butas-parduodamas-2-kambariu-1-3236868/
216,21000,913,23.0,1,5,1,1978-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-staniunu-g-tvarkingas-studio-tipo-butas-parduomas-23-kv-1-3244059/
217,72000,1101,65.41,2,5,3,1973-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-ieskote-jaukaus-silto-ir-erdvaus-3-kambariu-1-3211130/
218,48500,840,57.72,5,5,3,1973-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-zemaiciu-g-v-aukste-muriniame-name-1-3200611/
219,23500,820,28.66,5,5,1,1970-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-staniunu-g-ne-bendrabucio-tipo-jaukus-vieno-kambario-1-3228850/
220,33500,903,37.08,5,5,1,1992-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-staniunu-g-1-k-butas-bendra-informacija-adresas-1-3248079/
221,33900,1121,30.23,2,5,1,1979-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-velzio-kel-parduodamas-vieno-kambario-butas-antrame-1-3252177/
222,77000,1085,70.94,4,5,4,1970-01-01,Central,Fully equipped,Panevėžys,Žemaičiai,https://en.aruodas.lt/butai-panevezyje-zemaiciuose-durpyno-g-tvarkingas-butas-durpyno-gatveje-parduodamas-1-3251079/
